Order Date,Order Time,Order Id,Reference Number,Order Source,Sub Total,Total Merchant Tax,Total Tax,Total Discount,Net Payable,ItemName,Item Quantity,Item Total,Item Discount,Item Taxes
24/12/22,12:40:34 PM,LTGGMKKLGQ7S,1.54941E+11,Swiggy,558,40.46,40.46,168.7,429.3,Grilled Bbq Chicken Regular Salad ,1,209,84.35,20.23
25/12/22,1:12:54 PM,LT19Q9TXQEFEXS,1.55029E+11,Swiggy,209,16.94,16.94,80,146,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,16.94
25/12/22,1:14:04 PM,LTGGNP6ULPOA,1.55029E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
25/12/22,1:37:36 PM,LTGGNPU15HW6,1.55031E+11,Swiggy,209,16.94,16.94,80,146,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,16.94
25/12/22,1:54:22 PM,LTGGNQAPIQH4,1.55032E+11,Swiggy,209,16.94,16.94,80,146,Peri Peri Chicken Regular Rice Bowl  ,1,209,80,16.94
25/12/22,3:33:14 PM,LT4KMM28ZLKA4,1.55038E+11,Swiggy,249,18.94,18.94,80,188,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,18.94
25/12/22,3:59:46 PM,LTGGNTR0Q9TG,1.55039E+11,Swiggy,289,20.94,20.94,80,230,Chipotle Chicken Regular Salad ,1,209,80,20.94
25/12/22,4:45:48 PM,LTGGNV0RXNUU,1.55042E+11,Swiggy,517,38.72,38.72,162.51,393.49,Lemon Iced Tea ,1,99,31.12,7.41
25/12/22,4:45:48 PM,LTGGNV0RXNUU,1.55042E+11,Swiggy,517,38.72,38.72,162.51,393.49,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,65.7,15.65
25/12/22,4:45:48 PM,LTGGNV0RXNUU,1.55042E+11,Swiggy,517,38.72,38.72,162.51,393.49,Peri Peri Chicken Regular Rice Bowl  ,1,209,65.7,15.65
25/12/22,4:47:08 PM,LTGGNV1RZYET,4557224777,Zomato,289,0,13.04,43.35,260.65,Peri Peri Chicken Regular Tacos ,1,289,43.35,13.04
25/12/22,5:04:27 PM,LTGGNVJWW1KW,1.55043E+11,Swiggy,558,48.9,48.9,0,607,Mexican Chipotle Paneer Regular Rice Bowl  ,2,418,0,48.9
25/12/22,5:31:11 PM,LTGGNW9HOVIC,1.55045E+11,Swiggy,209,16.94,16.94,80,146,Peri Peri Chicken Regular Rice Bowl  ,1,209,80,16.94
25/12/22,6:57:49 PM,LT4KMNMYA8RFU,1.5505E+11,Swiggy,259,8.94,8.94,80,188,Vegan Peri Peri Potato Rice Bowl ,1,259,80,8.94
25/12/22,7:01:48 PM,LT4KMNNOT5Z5A,1.5505E+11,Swiggy,279,24.44,24.44,0,303,Grilled Bbq Chicken Regular Salad ,1,209,0,24.44
25/12/22,7:38:57 PM,LT4KMNXZZHDN8,1.55053E+11,Swiggy,179,19.44,19.44,0,198,Fajita Veggies Regular Rice Bowl  ,1,179,0,19.44
25/12/22,7:41:16 PM,LTGGNZUKGZFG,4563483388,Zomato,558,0,24.48,83.7,489.31,Bbq Chicken Regular Salad ,2,558,83.7,24.48
25/12/22,7:45:07 PM,LTGGNZYQPLHS,1.55053E+11,Swiggy,319,22.44,22.44,80,261,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,22.44
25/12/22,8:12:27 PM,LT4KMO73JR8M2,1.55055E+11,Swiggy,488,37.6,37.6,156.15,369.85,Fresh Broccoli Regular Salad  ,1,209,66.88,16.1
25/12/22,8:12:27 PM,LT4KMO73JR8M2,1.55055E+11,Swiggy,488,37.6,37.6,156.15,369.85,Peri Peri Chicken Regular Rice Bowl  ,1,209,89.27,21.5
25/12/22,8:17:54 PM,LTGGO0V3FSIT,1.55055E+11,Swiggy,618,47.26,47.26,92.7,572.3,Fresh Broccoli Regular Burrito ,1,209,53.85,27.45
25/12/22,8:17:54 PM,LTGGO0V3FSIT,1.55055E+11,Swiggy,618,47.26,47.26,92.7,572.3,Peri Peri Potato Regular Burrito  ,1,179,38.85,19.81
25/12/22,8:53:43 PM,LTGGO1UQ8S6R,1.55057E+11,Swiggy,418,37.9,37.9,80,376,Mexican Chipotle Paneer Regular Burrito ,1,209,40,18.95
25/12/22,8:53:43 PM,LTGGO1UQ8S6R,1.55057E+11,Swiggy,418,37.9,37.9,80,376,Peri Peri Paneer Regular Salad  ,1,209,40,18.95
25/12/22,9:02:28 PM,LT4KMOL0HRK92,1.55058E+11,Swiggy,1713,121.24,121.24,548.15,1285.85,Fajita Veggies Quesadilla  ,1,159,50.88,11.25
25/12/22,9:02:28 PM,LT4KMOL0HRK92,1.55058E+11,Swiggy,1713,121.24,121.24,548.15,1285.85,Fajita Veggies Regular Burrito ,1,179,79.68,17.62
25/12/22,9:02:28 PM,LT4KMOL0HRK92,1.55058E+11,Swiggy,1713,121.24,121.24,548.15,1285.85,Mexican Chipotle Paneer Regular Burrito ,2,418,178.56,39.49
25/12/22,9:02:28 PM,LT4KMOL0HRK92,1.55058E+11,Swiggy,1713,121.24,121.24,548.15,1285.85,Mexican Chipotle Paneer Regular Rice Bowl  ,2,418,178.56,39.49
25/12/22,9:02:28 PM,LT4KMOL0HRK92,1.55058E+11,Swiggy,1713,121.24,121.24,548.15,1285.85,Mexican Corn Cheese Quesadilla ,1,189,60.48,13.38
25/12/22,9:08:29 PM,LTGGO29JIHKJ,1.55058E+11,Swiggy,359,28.46,28.46,0,387,Peri Peri Chicken Regular Salad ,1,209,0,28.46
25/12/22,9:43:24 PM,LTGGO385FZDG,1.5506E+11,Swiggy,997,65.4,65.4,319.04,742.96,Peri Peri Paneer Enchiladas(3pc) ,1,299,140.48,28.8
25/12/22,9:43:24 PM,LTGGO385FZDG,1.5506E+11,Swiggy,997,65.4,65.4,319.04,742.96,Peri Peri Paneer Regular Burrito ,2,418,178.56,36.6
25/12/22,10:12:38 PM,LT4KMP49F89WM,1.55062E+11,Swiggy,508,38.34,38.34,161.18,384.82,Mexican Chipotle Paneer Regular Burrito ,1,209,66.31,15.77
25/12/22,10:12:38 PM,LT4KMP49F89WM,1.55062E+11,Swiggy,508,38.34,38.34,161.18,384.82,Peri Peri Paneer Enchiladas(3pc) ,1,299,94.87,22.57
25/12/22,10:26:37 PM,LT19QB09Z2RU9S,1.55063E+11,Swiggy,508,41.4,41.4,99.99,449.01,Mexican Chipotle Paneer Regular  Salad  ,1,209,64.76,26.81
25/12/22,10:26:37 PM,LT19QB09Z2RU9S,1.55063E+11,Swiggy,508,41.4,41.4,99.99,449.01,Peri Peri Potato Regular Burrito  ,1,179,35.23,14.59
25/12/22,10:39:45 PM,LTGGO4RONIAJ,1.55063E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Burrito ,1,209,80,16.94
25/12/22,10:49:57 PM,LTGGO5325FZD,1.55064E+11,Swiggy,378,25.4,25.4,79.99,323.01,Bean Cheese Quesadilla  ,1,169,35.76,11.36
25/12/22,10:49:57 PM,LTGGO5325FZD,1.55064E+11,Swiggy,378,25.4,25.4,79.99,323.01,Grilled Bbq Chicken Regular Burrito ,1,209,44.23,14.04
26/12/22,1:01:23 PM,LTGGOSJXOM3C,1.55115E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Salad ,1,209,80,20.44
26/12/22,1:11:53 PM,LT4KMW06TBCSC,1.55116E+11,Swiggy,209,16.94,16.94,80,146,Mexican Chipotle Paneer Regular  Salad  ,1,209,80,16.94
26/12/22,1:21:02 PM,LTGGOT2J0SGO,1.55116E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
26/12/22,1:31:04 PM,LT19QCXK7FL6RK,1.55117E+11,Swiggy,617,53.48,53.48,177.53,492.47,Chipotle Chicken Enchiladas(3pc) ,1,299,109.05,32.85
26/12/22,1:31:04 PM,LT19QCXK7FL6RK,1.55117E+11,Swiggy,617,53.48,53.48,177.53,492.47,Potato Wedges  ,1,139,68.48,20.63
26/12/22,1:39:06 PM,LTGGOTK3NIP8,1.55117E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,16.94
26/12/22,1:55:35 PM,LT4KMWC4KK6N0,1.55118E+11,Swiggy,558,40.46,40.46,168.7,429.3,Chipotle Chicken Regular Burrito ,2,418,168.7,40.46
26/12/22,1:59:40 PM,LTGGOU4IC4RN,1.55119E+11,Swiggy,657,67.36,67.36,149.99,574.01,Crispy Mushroom Fresh Salad  ,2,398,59.13,26.55
26/12/22,1:59:40 PM,LTGGOU4IC4RN,1.55119E+11,Swiggy,657,67.36,67.36,149.99,574.01,Potato Wedges  ,1,139,31.73,14.25
26/12/22,2:03:21 PM,LT4KMWE9LX4HW,1.55119E+11,Swiggy,179,19.44,19.44,0,198,Fajita Veggies Regular Salad ,1,179,0,19.44
26/12/22,2:14:53 PM,LTGGOUK0KF9M,1.55119E+11,Swiggy,777,47.64,47.64,244.03,580.97,Grilled Bbq Chicken Quesadillas  ,1,219,68.78,13.43
26/12/22,2:14:53 PM,LTGGOUK0KF9M,1.55119E+11,Swiggy,777,47.64,47.64,244.03,580.97,Grilled Bbq Chicken Regular Salad ,1,209,87.62,17.11
26/12/22,2:14:53 PM,LTGGOUK0KF9M,1.55119E+11,Swiggy,777,47.64,47.64,244.03,580.97,Peri Peri Chicken Regular Salad ,1,209,87.62,17.11
26/12/22,2:28:35 PM,LTGGOUX7YZRX,1.5512E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Salad ,1,209,80,16.94
26/12/22,2:35:06 PM,LTGGOV3XU3GH,1.55121E+11,Swiggy,259,23.44,23.44,0,282,Crispy Mushroom Fresh Salad  ,1,199,0,23.44
26/12/22,2:45:28 PM,LTGGOVEGVSR1,1.55121E+11,Swiggy,179,15.86,15.86,71.6,123.4,Fajita Veggies Regular Salad ,1,179,71.6,15.86
26/12/22,3:06:53 PM,LT4KMWW01V3WG,1.55123E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Burrito ,1,209,80,20.44
26/12/22,3:14:12 PM,LT4KMWXVL944C,1.55123E+11,Swiggy,279,24.44,24.44,0,303,Grilled Bbq Chicken Regular Salad ,1,209,0,24.44
26/12/22,3:24:51 PM,LTGGOWHGKKPT,1.55124E+11,Swiggy,279,20.44,20.44,80,219,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,20.44
26/12/22,3:26:45 PM,LT4KMX1CB4FAY,1.55124E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,16.94
26/12/22,3:46:58 PM,LTGGOX2ZOBKN,1.55125E+11,Swiggy,279,20.44,20.44,80,219,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,20.44
26/12/22,5:02:24 PM,LTGGOZ6J3V9D,1.5513E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
26/12/22,5:28:17 PM,LTGGOZVIAW2I,1.55131E+11,Swiggy,279,24.44,24.44,0,303,Chipotle Chicken Regular Burrito ,1,209,0,24.44
26/12/22,5:51:46 PM,LTGGP0J1A354,1.55133E+11,Swiggy,299,10.94,10.94,80,230,Peri Peri Chicken Quesadilla  ,1,219,80,10.94
26/12/22,6:08:34 PM,LTGGP0ZHDBXP,1.55134E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Salad ,1,209,80,16.94
26/12/22,6:21:53 PM,LTGGP1D53KOL,1.55134E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,16.94
26/12/22,6:26:17 PM,LT4KMYETGYDLC,1.55135E+11,Swiggy,488,37.6,37.6,156.15,369.85,Grilled Bbq Chicken Regular Salad ,1,209,89.27,21.5
26/12/22,6:26:17 PM,LT4KMYETGYDLC,1.55135E+11,Swiggy,488,37.6,37.6,156.15,369.85,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,66.88,16.1
26/12/22,7:00:18 PM,LTGGP2F2YH9A,1.55137E+11,Swiggy,259,19.44,19.44,80,198,Crispy Mushroom Fresh Salad  ,1,199,80,19.44
26/12/22,7:16:10 PM,LT4KMYSKWN7LY,1.55138E+11,Swiggy,558,40.46,40.46,168.7,429.3,Grilled Bbq Chicken Regular Salad ,1,209,84.35,20.23
26/12/22,7:16:10 PM,LT4KMYSKWN7LY,1.55138E+11,Swiggy,558,40.46,40.46,168.7,429.3,Peri Peri Chicken Regular Rice Bowl  ,1,209,84.35,20.23
26/12/22,7:31:36 PM,LT4KMYWW9C6PW,1.55138E+11,Swiggy,498,37.94,37.94,159.36,376.64,Grilled Bbq Chicken Regular Burrito ,1,209,92.48,22.02
26/12/22,7:31:36 PM,LT4KMYWW9C6PW,1.55138E+11,Swiggy,498,37.94,37.94,159.36,376.64,Peri Peri Chicken Regular Burrito ,1,209,66.88,15.92
26/12/22,8:50:55 PM,LT4KMZIM5QIUI,1.55143E+11,Swiggy,279,20.44,20.44,80,219,Chipotle Chicken Regular Burrito ,1,209,80,20.44
26/12/22,9:20:18 PM,LTGGP69R0QGG,1.55145E+11,Swiggy,279,20.44,20.44,80,219,Chipotle Chicken Regular Salad ,1,209,80,20.44
26/12/22,9:29:33 PM,LTGGP6JO94NT,1.55146E+11,Swiggy,279,20.44,20.44,80,219,Chipotle Chicken Regular Burrito ,1,209,80,20.44
26/12/22,9:40:54 PM,LTGGP6UCGFMG,1.55146E+11,Swiggy,279,20.44,20.44,80,219,Chipotle Chicken Regular Salad ,1,209,80,20.44
26/12/22,9:40:59 PM,LTGGP6UWEVV8,1.55146E+11,Swiggy,359,24.44,24.44,80,303,Chipotle Chicken Regular Salad ,1,209,80,24.44
26/12/22,10:45:21 PM,LTGGP8MNXN27,1.5515E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Burrito ,1,209,80,20.44
26/12/22,12:01:39 PM,LT4KMVGQ2JZNG,1.55111E+11,Swiggy,388,36.4,36.4,79.99,344.01,Peri Peri Paneer Regular Salad  ,1,209,43.09,19.61
26/12/22,12:01:39 PM,LT4KMVGQ2JZNG,1.55111E+11,Swiggy,388,36.4,36.4,79.99,344.01,Peri Peri Potato Regular Burrito  ,1,179,36.9,16.79
26/12/22,12:01:56 PM,LTGGOQW5D244,1.55112E+11,Swiggy,209,20.94,20.94,0,230,Grilled Bbq Chicken Regular Salad ,1,209,0,20.94
26/12/22,12:08:01 PM,LT4KMVIKDM0NY,1.55112E+11,Swiggy,488,37.6,37.6,156.15,369.85,Chipotle Chicken Regular Burrito ,1,209,66.88,16.1
26/12/22,12:08:01 PM,LT4KMVIKDM0NY,1.55112E+11,Swiggy,488,37.6,37.6,156.15,369.85,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,89.27,21.5
26/12/22,12:38:20 PM,LTGGORWE8UTJ,1.55114E+11,Swiggy,259,19.44,19.44,80,198,Crispy Mushroom Fresh Salad  ,1,199,80,19.44
26/12/22,12:58:46 PM,LTGGOSGRNHBR,1.55115E+11,Swiggy,319,22.44,22.44,80,261,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,22.44
27/12/22,1:00:30 PM,LT19QFXFAPMDLS,1.55201E+11,Swiggy,1308,117.98,117.98,418.55,1007.45,Fajita Veggies Regular Salad ,1,179,57.28,16.15
27/12/22,1:00:30 PM,LT19QFXFAPMDLS,1.55201E+11,Swiggy,1308,117.98,117.98,418.55,1007.45,Green Apple Soda ,2,238,76.16,21.47
27/12/22,1:00:30 PM,LT19QFXFAPMDLS,1.55201E+11,Swiggy,1308,117.98,117.98,418.55,1007.45,Mexican Chipotle Paneer Regular Burrito ,1,209,89.28,25.17
27/12/22,1:00:30 PM,LT19QFXFAPMDLS,1.55201E+11,Swiggy,1308,117.98,117.98,418.55,1007.45,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,89.28,25.17
27/12/22,1:00:30 PM,LT19QFXFAPMDLS,1.55201E+11,Swiggy,1308,117.98,117.98,418.55,1007.45,Peri Peri Fries ,2,278,88.96,25.08
27/12/22,1:00:30 PM,LT19QFXFAPMDLS,1.55201E+11,Swiggy,1308,117.98,117.98,418.55,1007.45,Pink Lime Juice ,1,55,17.6,4.96
27/12/22,1:02:32 PM,LT4KN6YIW0YCG,1.55202E+11,Swiggy,558,48.9,48.9,0,607,Grilled Bbq Chicken Regular Salad ,1,209,0,24.45
27/12/22,1:02:32 PM,LT4KN6YIW0YCG,1.55202E+11,Swiggy,558,48.9,48.9,0,607,Peri Peri Chicken Regular Salad ,1,209,0,24.45
27/12/22,1:07:15 PM,LTGGPWDSA6GU,1.55202E+11,Swiggy,289,24.94,24.94,0,314,Peri Peri Chicken Regular Salad ,1,209,0,24.94
27/12/22,1:12:02 PM,LTGGPWIGXJWH,1.55202E+11,Swiggy,209,16.94,16.94,80,146,Chipotle Chicken Regular Salad ,1,209,80,16.94
27/12/22,1:37:56 PM,LT4KN786MCZX4,1.55204E+11,Swiggy,209,20.94,20.94,0,230,Peri Peri Chicken Regular Salad ,1,209,0,20.94
27/12/22,1:49:26 PM,LT4KN7BF0UI2A,1.55204E+11,Swiggy,359,13.94,13.94,80,293,Peri Peri Chicken Quesadilla  ,1,219,80,13.94
27/12/22,2:30:52 PM,LTGGPYOM7H1K,1.55207E+11,Swiggy,219,6.94,6.94,80,146,Grilled Bbq Chicken Quesadillas  ,1,219,80,6.94
27/12/22,2:32:15 PM,LT4KN7N5DCRYK,1.55207E+11,Swiggy,289,20.94,20.94,80,230,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.94
27/12/22,2:46:44 PM,LT4KN7R7SIMNQ,1.55208E+11,Swiggy,319,26.46,26.46,0,345,Crispy Mushroom Fresh Salad  ,1,199,0,26.46
27/12/22,2:59:00 PM,LT4KN7UIZ2MZY,1.55209E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Salad ,1,209,80,20.44
27/12/22,5:51:04 PM,LTGGQ47AKOPR,1.55219E+11,Swiggy,279,24.44,24.44,0,303,Chipotle Chicken Regular Salad ,1,209,0,24.44
27/12/22,5:55:50 PM,LTGGQ4BZFM30,1.55219E+11,Swiggy,668,46.9,46.9,149.98,565.02,Chipotle Chicken Regular Burrito ,1,209,62.64,19.59
27/12/22,5:55:50 PM,LTGGQ4BZFM30,1.55219E+11,Swiggy,668,46.9,46.9,149.98,565.02,Chipotle Chicken Regular Rice Bowl  ,1,209,62.64,19.59
27/12/22,5:55:50 PM,LTGGQ4BZFM30,1.55219E+11,Swiggy,668,46.9,46.9,149.98,565.02,Pink Lime Juice ,2,110,24.7,7.72
27/12/22,6:23:27 PM,LTGGQ535M0U0,1.55221E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Salad ,1,209,80,16.94
27/12/22,6:37:55 PM,LTGGQ5I2VE72,1.55222E+11,Swiggy,279,24.44,24.44,0,303,Peri Peri Chicken Regular Salad ,1,209,0,24.44
27/12/22,6:38:33 PM,LTGGQ5I61Q2I,1.55222E+11,Swiggy,279,24.44,24.44,0,303,Chipotle Chicken Regular Rice Bowl  ,1,209,0,24.44
27/12/22,7:37:50 PM,LTGGQ74YHOQP,4566467011,Zomato,747,0,34.02,112.05,579.95,Chipotle Chicken Quesadillas ,1,259,38.85,11.76
27/12/22,7:37:50 PM,LTGGQ74YHOQP,4566467011,Zomato,747,0,34.02,112.05,579.95,Chipotle Chicken Regular Burrito ,1,209,31.35,9.64
27/12/22,7:37:50 PM,LTGGQ74YHOQP,4566467011,Zomato,747,0,34.02,112.05,579.95,Peri Peri Chicken Regular Burrito ,1,279,41.85,12.62
27/12/22,7:46:11 PM,LTGGQ7DL4TC4,1.55226E+11,Swiggy,209,16.94,16.94,80,146,Peri Peri Chicken Regular Salad ,1,209,80,16.94
27/12/22,7:51:46 PM,LTGGQ7JJKTBN,1.55226E+11,Swiggy,558,40.46,40.46,168.7,429.3,Chipotle Chicken Regular Salad ,1,209,84.35,20.23
27/12/22,7:51:46 PM,LTGGQ7JJKTBN,1.55226E+11,Swiggy,558,40.46,40.46,168.7,429.3,Grilled Bbq Chicken Regular Salad ,1,209,84.35,20.23
27/12/22,8:10:35 PM,LTGGQ82IOEDP,1.55227E+11,Swiggy,538,42.9,42.9,99.99,481.01,Peri Peri Chicken Regular Rice Bowl  ,1,209,51.85,22.25
27/12/22,8:10:35 PM,LTGGQ82IOEDP,1.55227E+11,Swiggy,538,42.9,42.9,99.99,481.01,Peri Peri Potato Regular Rice Bowl  ,1,179,48.14,20.65
27/12/22,8:15:38 PM,LT4KNA9VKMACE,1.55228E+11,Swiggy,344,13.2,13.2,80,277,Grilled Bbq Chicken Quesadillas  ,1,219,80,13.2
27/12/22,8:18:14 PM,LTGGQ8EJE748,1.55228E+11,Swiggy,289,20.94,20.94,80,230,Peri Peri Paneer Regular Salad  ,1,209,80,20.94
27/12/22,8:20:39 PM,LTGGQ8BHEQSE,1.55228E+11,Swiggy,279,20.44,20.44,80,219,Chipotle Chicken Regular Salad ,1,209,80,20.44
27/12/22,9:05:15 PM,LT4KNANJL0EZO,1.55231E+11,Swiggy,279,24.44,24.44,0,303,Chipotle Chicken Regular Salad ,1,209,0,24.44
27/12/22,9:08:42 PM,LT4KNAOIMJQDQ,1.55231E+11,Swiggy,179,15.86,15.86,71.6,123.4,Fajita Veggies Regular Burrito ,1,179,71.6,15.86
27/12/22,9:47:04 PM,LTGGQAPJUBKR,1.55233E+11,Swiggy,209,16.94,16.94,80,146,Mexican Chipotle Paneer Regular  Salad  ,1,209,80,16.94
27/12/22,10:20:42 PM,LTGGQBMQQZKS,1.55235E+11,Swiggy,249,18.94,18.94,80,188,Fajita Veggies Regular Burrito ,1,179,80,18.94
27/12/22,10:27:18 PM,LT4KNBA42PNMY,1.55235E+11,Swiggy,553,29.76,29.76,167.92,415.08,Chipotle Chicken Quesadilla  ,1,219,66.5,11.79
27/12/22,10:27:18 PM,LT4KNBA42PNMY,1.55235E+11,Swiggy,553,29.76,29.76,167.92,415.08,Grilled Bbq Chicken Regular Salad ,1,209,84.72,15.01
27/12/22,10:27:18 PM,LT4KNBA42PNMY,1.55235E+11,Swiggy,553,29.76,29.76,167.92,415.08,Pink Lime Juice ,1,55,16.7,2.96
27/12/22,11:54:16 AM,LT4KN6FPPBDP8,1.55197E+11,Swiggy,279,24.44,24.44,0,303,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,0,24.44
27/12/22,12:55:34 PM,LTGGPW28JJNR,1.55201E+11,Swiggy,279,20.44,20.44,80,219,Peri Peri Chicken Regular Rice Bowl  ,1,209,80,20.44
28/12/22,1:00:44 PM,LTGGQZVTU02Z,4564493139,Zomato,279,0,12.62,41.85,252.15,Mexican Chipotle Paneer Regular Salad ,1,279,41.85,12.62
28/12/22,1:06:32 PM,LTGGR01M9TO4,1.55288E+11,Swiggy,558,40.46,40.46,168.7,429.3,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,84.35,20.23
28/12/22,1:06:32 PM,LTGGR01M9TO4,1.55288E+11,Swiggy,558,40.46,40.46,168.7,429.3,Mexican Chipotle Paneer Regular  Salad  ,1,209,84.35,20.23
28/12/22,1:18:17 PM,LTGGR0D8UC63,1.55289E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,20.44
28/12/22,1:19:28 PM,LTGGR0EEU3KH,1.55289E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,16.94
28/12/22,1:28:06 PM,LT4KNI6DUY8XO,1.55289E+11,Swiggy,418,45.86,45.86,130.69,333.31,Mexican Chipotle Paneer Regular Burrito ,1,209,87.23,30.61
28/12/22,1:28:06 PM,LT4KNI6DUY8XO,1.55289E+11,Swiggy,418,45.86,45.86,130.69,333.31,Peri Peri Fries ,1,139,43.46,15.25
28/12/22,1:34:50 PM,LT4KNI8J1ALYK,1.5529E+11,Swiggy,209,16.94,16.94,80,146,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,80,16.94
28/12/22,2:47:19 PM,LT4KNIS7YD3QY,1.55294E+11,Swiggy,209,16.94,16.94,80,146,Chipotle Chicken Regular Salad ,1,209,80,16.94
28/12/22,3:12:41 PM,LTGGR3IQZZDL,4562532903,Zomato,279,0,12.62,41.85,252.15,Mexican Chipotle Paneer Regular Salad ,1,279,41.85,12.62
28/12/22,3:18:39 PM,LTGGR3P597JX,1.55296E+11,Swiggy,249,18.94,18.94,80,188,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,80,18.94
28/12/22,3:29:43 PM,LT4KNJ40ORGQC,1.55297E+11,Swiggy,209,20.94,20.94,0,230,Mexican Chipotle Paneer Regular  Salad  ,1,209,0,20.94
28/12/22,4:38:58 PM,LTGGR5WDU2TI,1.55301E+11,Swiggy,279,20.44,20.44,80,219,Grilled Bbq Chicken Regular Salad ,1,209,80,20.44
28/12/22,5:07:39 PM,LTGGR6OUAL6Z,1.55303E+11,Swiggy,359,28.46,28.46,0,387,Peri Peri Chicken Regular Salad ,1,209,0,28.46
28/12/22,11:51:36 AM,LTGGQXZ83VRH,1.55284E+11,Swiggy,199,20.44,20.44,0,219,Crispy Mushroom Fresh Salad  ,1,199,0,20.44
28/12/22,11:51:39 AM,LT4KNHFWF2JV2,1.55284E+11,Swiggy,488,40.52,40.52,97.6,431.4,Chipotle Chicken Regular Salad ,1,209,55.8,23.17
28/12/22,11:51:39 AM,LT4KNHFWF2JV2,1.55284E+11,Swiggy,488,40.52,40.52,97.6,431.4,Grilled Bbq Chicken Regular Burrito ,1,209,41.8,17.35
28/12/22,12:10:33 PM,LTGGQYIBDDKJ,1.55285E+11,Swiggy,718,45.14,45.14,235.2,527.8,Peri Peri Chicken Regular Salad ,2,418,235.2,45.14
28/12/22,12:14:51 PM,LT4KNHMFX17IO,1.55285E+11,Swiggy,418,35.36,35.36,130.7,322.3,Grilled Bbq Chicken Regular Rice Bowl  ,1,209,65.35,17.68
28/12/22,12:14:51 PM,LT4KNHMFX17IO,1.55285E+11,Swiggy,418,35.36,35.36,130.7,322.3,Mexican Chipotle Paneer Regular Rice Bowl  ,1,209,65.35,17.68
28/12/22,12:53:45 PM,LTGGQZOW0PS9,1.55287E+11,Swiggy,657,67.36,67.36,149.99,574.01,Crispy Mushroom Fresh Salad  ,2,398,59.13,26.55
28/12/22,12:53:45 PM,LTGGQZOW0PS9,1.55287E+11,Swiggy,657,67.36,67.36,149.99,574.01,Potato Wedges  ,1,139,31.73,14.25
